artist_all,artist_base,rank,song,year,artist_featured,song_clean,artist_clean,lyrics,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,time_signature,valence,duration_min,num_words,words_per_sec,num_uniq_words,decade,uniq_ratio,artist,link,text,id,type,uri,track_href,analysis_url,duration_ms,violence_content_count,violence_avg_severity,drug_content_count,drug_avg_severity,hate_speech_content_count,hate_speech_avg_severity,profanity_content_count,profanity_avg_severity,mental_slurs_content_count,mental_slurs_avg_severity,religious_slurs_content_count,religious_slurs_avg_severity,racial_slurs_content_count,racial_slurs_avg_severity,sexual_content_content_count,sexual_content_avg_severity
On the beach where young lovers meet  
You can see them there as they sit and build  
Castles in the sand  
  
Heavenly she's so heavenly  
When she smiles at you  
And she helps you build castles in the sand  
  
The time comes when you stop pretending  
For all dreams must come to an ending  
Remember what happens to castles of sand  
The sea will wash them away  
Oh  
  
And the beach where they used to meet  
By the sand and sea waves have washed away  
Castles in the sand  
Castles in the sand  
Where did they go  
Castles in the sand  
Tell me, where did they go  
Castles in the sand  
I wanna know where did they go

",2FrPsaLhhEZbJIaSNvNYff,audio_features,spotify:track:2FrPsaLhhEZbJIaSNvNYff,https://api.spotify.com/v1/tracks/2FrPsaLhhEZbJIaSNvNYff,https://api.spotify.com/v1/audio-analysis/2FrPsaLhhEZbJIaSNvNYff,132693.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Never Gonna Leave This Bed,,,,,,0.11,0.609,0.81,0.0,0.0,11.0,0.246,-4.207,1.0,,,0.0296,117.364,4.0,0.47,,,,,,,Maroon 5,/m/maroon+5/never+gonna+leave+this+bed_20890595.html,"You push me, I don't have the strength to  
Resist or control you  
So take me down  
Take me down  
  
You hurt me, but do I deserve this  
You make me so nervous  
Calm me down  
Calm me down  
  
Wake you up in the middle of the night to say,  
I will never walk away again  
I never gonna leave this bed  
  
So come here and never leave this place  
Perfection of your face  
Slows me down  
Slows me down  
So fall down I need you to trust me  
Go easy, don't rush me  
  
Help me out why don't you help me out  
  
Wake you up in the middle of the night to say,  
I will never walk away again  
I never gonna leave this bed  
You say go  
It isn't worth it and I say no  
It isn't perfect so I stay and still  
I'm never gonna leave this bed uh  
  
Take it, take it all take all that I have  
I'd give it all away just to get you back  
And fake it, fake it I'll take what I can get  
Knocking so loud, can you hear me yet?  
Try to stay awake but you can't forget  
  
Wake you up in the middle of the night to say,  
I will never walk away again  
I'm never gonna leave this bed  
Oh, you say go  
It isn't worth it and I say no  
It isn't perfect so I stay and still  
I'm never gonna leave this bed uh  
  
Take it, take it all take all that I have  
Take it, take it all take all that I have  
Take it, take it all take all that I have  
Take it, take it all take all that I have  
Take it, take it all take all that I have  
Take it, take it all take all that I have  
Take it, take it all take all that I have

",4ucLHLiSjvkCz5Lr5dlVUj,audio_features,spotify:track:4ucLHLiSjvkCz5Lr5dlVUj,https://api.spotify.com/v1/tracks/4ucLHLiSjvkCz5Lr5dlVUj,https://api.spotify.com/v1/audio-analysis/4ucLHLiSjvkCz5Lr5dlVUj,196707.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Sweet Leilani,,,,,,0.993,0.273,0.121,0.0,0.0425,9.0,0.316,-16.847,1.0,,,0.0377,78.759,1.0,0.217,,,,,,,Bing Crosby,/b/bing+crosby/sweet+leilani_20348969.html,"Sweet Leilani  
Heavenly flower  
Nature fashioned roses kissed with dew  
And then she placed them in a bower  
  
It was the start of you  
Sweet Leilani  
Heavenly flower  
I dreamed of paradise for two  
  
You are my paradise completed  
You are my dream come true  
  
Sweet Leilani  
Heavenly flower  
Tropic skies are jealous as they shine  
I think they're jealous of your blue eyes  
  
Jealous because you're mine  
Sweet Leilani  
Heavenly flower  
I dreamed of paradise for two  
  
You are my paradise completed  
You are my dream come true  
  
You are my paradise completed  
You are my dream come true

",1HOtHVowS8frSOJvZoqOJ9,audio_features,spotify:track:1HOtHVowS8frSOJvZoqOJ9,https://api.spotify.com/v1/tracks/1HOtHVowS8frSOJvZoqOJ9,https://api.spotify.com/v1/audio-analysis/1HOtHVowS8frSOJvZoqOJ9,192947.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,When I Get To The Border,,,,,,0.269,0.621,0.595,0.0,0.0,0.0,0.0873,-8.682,1.0,,,0.0334,76.31,4.0,0.58,,,,,,,Arlo Guthrie,/a/arlo+guthrie/when+i+get+to+the+border_20338698.html,"By Richard Thompson  
Greedy people take what's mine  
I can leave them all behind  
And they can never cross that line  
When I get to the border  
Saw-bones standin' at the door  
Waiting till I hit the floor  
He won't find me anymore  
When I get to the border  
CHORUS:  
Monday morning, Monday morning  
Closing in on me  
I'm packin' up and I'm a-runnin' away  
To where nobody thinks of me  
If you see a box of pine  
With a name that looks like mine  
Say I drowned in a barrel of wine  
When I got to the border  
When I got to the border  
CHORUS  
A one way ticket's in my hand  
Headed for the chosen land  
My troubles will all turn to sand  
When I get to the border  
A soft girl with yellow hair  
Waiting in that rockin' chair  
And if I'm weary I won't care  
When I get to the border  
CHORUS  
A dusty road that smells so sweet  
Paved with gold beneath my feet  
And I'll be dancing down the street  
When I get to the border  
When I get to the border  
CHORUS  
  

",5Wsi80Lj9MJjGgG8mZXuWZ,audio_features,spotify:track:5Wsi80Lj9MJjGgG8mZXuWZ,https://api.spotify.com/v1/tracks/5Wsi80Lj9MJjGgG8mZXuWZ,https://api.spotify.com/v1/audio-analysis/5Wsi80Lj9MJjGgG8mZXuWZ,230507.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,In The Heat Of The Night,,,,,,0.662,0.505,0.299,0.0,0.0,10.0,0.245,-11.465,1.0,,,0.0276,81.338,3.0,0.722,,,,,,,Ray Charles,/r/ray+charles/in+the+heat+of+the+night_20618757.html,"In the heat of the night  
Seems like a cold sweat  
Creeping cross my brow, oh yes  
In the heat of the night  
I'm a-feelin' motherless somehow  
Stars with evil eyes stare from the sky  
(In the heat of the night)  
Ain't a woman here before  
Knows how to make the morning come  
So hard to control  
Well I guess I could sell my soul for just a little light  
In the heat of the night  
I've got trouble wall to wall  
Oh yes I have  
I repeat in the night  
Must be an ending to us all  
Oh Lord, it won't be long  
Yes, just you be strong  
And it'll be all right  
In the heat of the night

",2lGoVQdUIpwsIwQKadI7Km,audio_features,spotify:track:2lGoVQdUIpwsIwQKadI7Km,https://api.spotify.com/v1/tracks/2lGoVQdUIpwsIwQKadI7Km,https://api.spotify.com/v1/audio-analysis/2lGoVQdUIpwsIwQKadI7Km,155627.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Colors Of Your Heart,,,,,,0.536,0.528,0.188,0.0,0.00428,10.0,0.122,-14.494,1.0,,,0.0286,75.389,4.0,0.316,,,,,,,Emmylou Harris,/e/emmylou+harris/colors+of+your+heart_20050062.html,"Colors of your heart  
Like the colors on a pinwheel  
Spinning around, turning away  
Colors of your eyes  
Tell me you're changing  
Tell me your leaving  
And that it's too late to try  
Colors of your heart  
Like the places you're going  
There's no way of knowing  
What did I do so wrong  
Diamonds and sand  
Slide through your hands  
Like you've done through mine  
Did I look away  
Or did I never say  
How I needed you  
Colors of your eyes  
Like the blues in a bottle  
Taking you down  
Let them wash you away  

",19jL6OVTTmLC2ZwzPNRuTv,audio_features,spotify:track:19jL6OVTTmLC2ZwzPNRuTv,https://api.spotify.com/v1/tracks/19jL6OVTTmLC2ZwzPNRuTv,https://api.spotify.com/v1/audio-analysis/19jL6OVTTmLC2ZwzPNRuTv,262933.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Is It Safe,,,,,,0.00474,0.551,0.883,0.0,1.12e-06,1.0,0.0603,-7.643,1.0,,,0.0835,113.552,4.0,0.722,,,,,,,Our Lady Peace,/o/our+lady+peace/is+it+safe_20103739.html,"Time can't fix it fast enough,  
So we won't notice what it was that went wrong  
I saw something there much too familiar  
A butterfly with a broken wing  
She's fallen under, she's past the end,  
Communication is down again  
The scars have healed but they're back again  
We've got to believe this man must bend  
Because if you could you'd try and destroy her  
And there we would be with nothing at all  
Is it safe to be a man  
When your tired and lonely  
Only the confident know where to stand  
Is it safe to be man  
When the world is loaded with thousands  
That can't figure out just what they did  
Time can't fix it fast enough,  
So we won't measure just how far below you kept pushing her  
You'll have to pay back all of the years that you stole  
She's walking backwards,  
She's spun around her ears are ringing loud,  
How does it feel, does it make you mad?  
She's on her knees  
Please understand how obvious it is  
That this man must bend

",1v6bh16sDdDBEGp9S6kLST,audio_features,spotify:track:1v6bh16sDdDBEGp9S6kLST,https://api.spotify.com/v1/tracks/1v6bh16sDdDBEGp9S6kLST,https://api.spotify.com/v1/audio-analysis/1v6bh16sDdDBEGp9S6kLST,226627.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,I Know Better,,,,,,0.802,0.369,0.422,0.0,1.31e-06,0.0,0.185,-6.543,1.0,,,0.0347,100.508,5.0,0.262,,,,,,,John Legend,/j/john+legend/i+know+better_21112139.html,"[Verse 1]  
They say sing what you know  
But I've sung what they want  
Some folks do what they're told  
But baby this time I won't  
When I look through that door  
I know the truth from lie  
Some things I've done before I can't justify  
  
[Pre-Chorus]  
There are kings in my past  
Things no one can be proud of  
But I stand in the light I've cast  
And turn away from any lack of love  
Oh, when I walked through that door  
I say here I go  
You see me and nothing more  
I'm singing what I know  
  
[Chorus]  
I know better  
I know better  
  
[Verse 2]  
Legend is just a name  
I know better than to be so proud  
I won't drink in all this fame  
I'll take more love than I'm allowed  
  
[Pre-Chorus]  
I won't hide or cut it off from where it came  
My history has brought me to this place  
This power and the color of my face  
  
[Chorus]  
And I know better  
I know better  
  
[Bridge]  
I'll rise from the floor if I don't win  
I'll bust open that door so let me in  
And if music chooses me to sing I let her  
I'll sing what I know, yes  
  
[Chorus]  
I know better, oh  
I know better, yes  
I know better  
I know better

",79JXD0Avn3iqfbKBjbHdbR,audio_features,spotify:track:79JXD0Avn3iqfbKBjbHdbR,https://api.spotify.com/v1/tracks/79JXD0Avn3iqfbKBjbHdbR,https://api.spotify.com/v1/audio-analysis/79JXD0Avn3iqfbKBjbHdbR,183920.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Lost,,,,,,0.0057,0.359,0.779,0.0,0.837,7.0,0.379,-7.52,1.0,,,0.0412,86.951,4.0,0.582,,,,,,,Coldplay,/c/coldplay/lost_20743853.html,"Just because I'm losing  
Doesn't mean I'm lost  
Doesn't mean I'll stop  
Doesn't mean I will cross  
  
Just because I'm hurting  
Doesn't mean I'm hurt  
Doesn't mean I didn't get what I deserve  
No better and no worse  
  
I just got lost  
Every river that I've tried to cross  
And every door I ever tried was locked  
Oh, and I'm just waiting 'till the shine wears off.  
  
You might be a big fish  
In a little pond  
Doesn't mean you've won  
'Cause along may come  
A bigger one  
And you'll be lost  
  
Every river that you tried to cross  
Every gun you ever held went off  
Oh, and I'm just waiting 'till the firing starts  
Oh, and I'm just waiting 'till the shine wears off  
Oh, and I'm just waiting 'till the shine wears off  
  
Oh, and I'm just waiting 'till the shine wears off  
Oh, and I'm just waiting 'till the shine wears off.

",1STAWoWHYJh2UVUx41pYMD,audio_features,spotify:track:1STAWoWHYJh2UVUx41pYMD,https://api.spotify.com/v1/tracks/1STAWoWHYJh2UVUx41pYMD,https://api.spotify.com/v1/audio-analysis/1STAWoWHYJh2UVUx41pYMD,236213.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,The Artful Dodger,,,,,,0.0139,0.618,0.709,0.0,0.0,1.0,0.627,-9.077,1.0,,,0.032,119.489,4.0,0.525,,,,,,,Ian Hunter,/i/ian+hunter/the+artful+dodger_20066534.html,"How ya doin', all right?  
I-I-I spy with my little eye  
Something beginning with you  
Drool, drool, drool, nearly fell off me stool  
I hope you fancy me too  
Now I don't wanna set the world on fire  
Any old iron, any old iron will do  
(All right)  
Smirk, smirk, smirk the G and T's work  
She can knock 'em back like a fish  
Smarm, smarm, smarm, I turned up me charm  
I think I'm on a promise  
(He thinks he's on a promise)  
Some say yes and some say no  
And my old man says ""Mind, how you go""  
A little bit of this, a little bit of that  
If you can't take a joke, well, sod ya  
(Oh)  
I'm a dysfunctional chap  
And they call me the Artful Dodger  
Chat, chat, chat, it's back to the flat  
I strum my little Spanish guitar  
Gloat, gloat, gloat, she said and I'll quote  
""You can take down my particulars""  
(Take down her particulars)  
It's a funny old life if you weaken, innit?  
You gonna have a laugh, yeah, you've gotta give it  
A little bit of this, a little bit of that  
Look out for PC Plodger  
If a job's worth doin', it's worth doin' well  
And they call me the Artful Dodger  
(Get on your bike)  
I said, yeah, yeah, yeah, yeah  
If you can't take a joke well, sod ya  
(Oh)  
I'm a bit of a lad and they call me the Artful Dodger  
(Now)  
A little bit of this, a little bit of that  
Hoist up the Jolly Roger  
That's the way to do it, call me the Artful Dodger  
And I'm doin' all right  
Yes, I'm doin' all right  
Yes, I'm doin' all right  
Yes I'm doing very well, thank you  
How ya doin'? All right  
(We're doin' all right)  
How ya doin'? All right  
(We're doin' all right)  
How ya doin'? All right  
(Yeah, we're doin' all right)  
How ya doin'? All right  
(We're doin' all right)  
They call me the Artful Dodger  
They call me the Artful Dodger  
They call me the Artful Dodger  
They call me the Artful Dodger  
They call me the Artful Dodger  
They call me the Artful Dodger  
They call me the Artful Dodger  
They call me the Artful Dodger  
They call me the Artful Dodger  

",019FO5wrWcTsamrJKyvKWI,audio_features,spotify:track:019FO5wrWcTsamrJKyvKWI,https://api.spotify.com/v1/tracks/019FO5wrWcTsamrJKyvKWI,https://api.spotify.com/v1/audio-analysis/019FO5wrWcTsamrJKyvKWI,260000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Friend,,,,,,0.351,0.796,0.698,0.0,0.0,7.0,0.0562,-6.953,1.0,,,0.0294,103.995,4.0,0.924,,,,,,,Ziggy Marley,/z/ziggy+marley/friend_20673508.html,"[Chorus]  
I wanna thank you for the things you've done  
I wanna thank you for your generosity  
And I'll never be alone, that's because, that's because you are my friend  
That's because, that's because you are my friend  
  
Been through thick and thin together  
Through the ups and downs, yet we still remain  
And I can talk to you forever  
  
[Chorus]  
  
Before I met you, I was real low, now everyone know  
Now that I know you hey I'm real high  
I wanna thank you for the day and nights  
I wanna thank you for the breath of life  
Without you I'd be lost  
  
[Chorus]  
  
Just as long, just as long as you're my friend  
Just as long, just as long as you're my friend  
That's because you are my friend, you are my friend

",2QXqpOwlYx1hXMilSBlUBt,audio_features,spotify:track:2QXqpOwlYx1hXMilSBlUBt,https://api.spotify.com/v1/tracks/2QXqpOwlYx1hXMilSBlUBt,https://api.spotify.com/v1/audio-analysis/2QXqpOwlYx1hXMilSBlUBt,174573.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,The Vatican Rag,,,,,,0.833,0.639,0.624,0.0,0.0,0.0,0.724,-10.981,1.0,,,0.508,111.847,4.0,0.845,,,,,,,Tom Lehrer,/t/tom+lehrer/the+vatican+rag_20138401.html,"First you get down on your knees  
Fiddle with your rosaries  
Bow your head with great respect  
And genuflect, genuflect, genuflect  
  
Do what every steps you want if  
You have cleared them with the pontiff  
Everybody say his own kyrie eleison  
Doin' the Vatican Rag  
  
Get in line in that processional  
Step into that small confessional  
There the guy who's got religion'll  
Tell you if your sin's original  
  
If it is, try playin' it safer  
Drink the wine and chew the wafer  
Two, four, six, eight  
Time to transubstantiate  
  
So get down upon your knees  
Fiddle with your rosaries  
Bow your head with great respect  
And genuflect, genuflect, genuflect  
  
Make a cross on your abdomen  
When in Rome do like a Roman  
Ave Maria, gee it's good to see ya  
Gettin' ecstatic and sorta dramatic and  
Doin' the Vatican Rag

",2q0z7JHbb7KBbBYTO1hpGm,audio_features,spotify:track:2q0z7JHbb7KBbBYTO1hpGm,https://api.spotify.com/v1/tracks/2q0z7JHbb7KBbBYTO1hpGm,https://api.spotify.com/v1/audio-analysis/2q0z7JHbb7KBbBYTO1hpGm,134040.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Crown Prince,,,,,,0.138,0.648,0.488,0.0,0.00358,5.0,0.0671,-15.586,1.0,,,0.0284,112.787,4.0,0.584,,,,,,,Waylon Jennings,/w/waylon+jennings/crown+prince_20840455.html,"His father was a Princeton lawyer  
A man of means  
His mother summa-cum-laude  
Former beauty queen  
With a house as big as a hotel  
On Spencer boulevard  
That's where he got his start  
  
Eighteen years of summer camp  
And private schools  
All american golden boy  
With a silver spoon  
His future held all the promise of a president  
Wonder where it went  
  
It's hard to be the crowned prince  
When it all hits home  
You can't hide behind the wall  
Around the throne  
  
The real world's not a playground  
It's a danger zone  
You find out who you really are  
When the pressures on  
He's the first one in his family to wind up second best  
He couldn't pass the test  
  
His share of the fortune  
Spent on saving face  
His family comes to visit  
On the holidays  
Sometimes it's so quite there  
He hears the flowers bloom  
He's got a private room  
  
It's hard to be the crowned prince  
When it all hits home  
You can't hide behind the wall  
Around the throne  
  
Insanity is a state of mind  
Where life begins  
Or where it ends  
It all depends

",0Lv4IPKE3saJ5dWIvdV1xe,audio_features,spotify:track:0Lv4IPKE3saJ5dWIvdV1xe,https://api.spotify.com/v1/tracks/0Lv4IPKE3saJ5dWIvdV1xe,https://api.spotify.com/v1/audio-analysis/0Lv4IPKE3saJ5dWIvdV1xe,245173.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Ruined In A Day,,,,,,0.0148,0.648,0.734,0.0,0.346,9.0,0.0571,-9.008,0.0,,,0.0282,104.999,4.0,0.826,,,,,,,New Order,/n/new+order/ruined+in+a+day_20099824.html,"Listen  
I may be wrong but you're missing  
There's something wrong you could say  
Ruined in a day  
You could be the lover of jade  
Forever on your own in the shade  
Let's do it anyway  
  
Some people like to deceive you  
While others may feel that they need you  
While I do the best that I can  
Keeping my life in my hands  
  
And if you feel  
Your cradle rocking  
Then take the wheel  
Don't let me stop you  
(Hang around for awhile)  
But stop acting like a child  
Every step we take is the one  
That's gonna undo what you've done  
It could take all day  
  
Some people like to deceive you  
While others may feel that they need you  
But I do the best that I can  
I keep my world in my hands  
  
Some people like to deceive you  
While others may feel that they need you  
But I do the best that I can  
Keeping my world in my hands

",708YrgAtZ7EThpokcTWCng,audio_features,spotify:track:708YrgAtZ7EThpokcTWCng,https://api.spotify.com/v1/tracks/708YrgAtZ7EThpokcTWCng,https://api.spotify.com/v1/audio-analysis/708YrgAtZ7EThpokcTWCng,262893.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Beetlebum,,,,,,0.0351,0.487,0.648,0.0,0.000201,0.0,0.266,-5.14,1.0,,,0.0278,89.573,4.0,0.704,,,,,,,Blur,/b/blur/beetlebum_20020985.html,"Beetlebum  
What you've done  
She's a gun  
Now what you've done  
Beetlebum  
Get nothing done  
You beetlebum just get numb  
Now what you've done  
Beetlebum  
  
And when she lets me slip away  
She turns me on all my violence is gone  
Nothing is wrong  
I just slip away and I am gone  
Nothing is wrong  
She turns me on  
I just slip away and I am gone  
  
Beetlebum  
Because you're young  
She's a gun  
Now what you've done  
Beetlebum  
She'll suck your thumb  
She'll make you come  
Coz, she's your gun  
Now what you've done  
Beetlebum  
  
And when she lets me slip away  
She turns me on all my violence is gone  
Nothing is wrong  
I just slip away and I am gone  
Nothing is wrong  
She turns me on  
I just slip away and I am gone

",0cXm3QqepHVzXKdm73sqkl,audio_features,spotify:track:0cXm3QqepHVzXKdm73sqkl,https://api.spotify.com/v1/tracks/0cXm3QqepHVzXKdm73sqkl,https://api.spotify.com/v1/audio-analysis/0cXm3QqepHVzXKdm73sqkl,305147.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Incommunicado,,,,,,0.563,0.699,0.275,0.0,0.0,2.0,0.0935,-14.59,1.0,,,0.0364,113.371,4.0,0.562,,,,,,,Jimmy Buffett,/j/jimmy+buffett/incommunicado_20071898.html,"Travis McGee's still in Cedar Key  
That's what John McDonald said  
My rendezvous so long overdue  
With all of the things I've sung and read  
They still apply to me, they all make sense in time  
  
Chorus  
But now I'm incommunicado  
Driving by myself down the road with a hole in it  
Songs with no vibrato  
Takin' the long way home  
  
Now on the day that John Wayne died  
I found myself on the continental divide  
Tell me where do we go from here?  
Think I'll ride into Leadville and have a few beers  
Think of ""Red River"",""Liberty Valence"" can't believe the old man's gone  
  
Chorus  
But now he's incommunicado  
Leaving such a hole in a world that believed  
That a life with such bravado  
Was taking the right way home  
  
So when I finished the last line  
I put the book by itself on the shelf  
With my heart in it  
Never wasting time takin' the right way home  
I know you're never wastin' time  
Findin' the right way home  
  
Still I am incommunicado  
Livin' next door to a leg with a pin in it  
Never wastin' time, takin' the right way home  
(Repeat)

",5cK0uoJyuGE7GhM3GJ07Pv,audio_features,spotify:track:5cK0uoJyuGE7GhM3GJ07Pv,https://api.spotify.com/v1/tracks/5cK0uoJyuGE7GhM3GJ07Pv,https://api.spotify.com/v1/audio-analysis/5cK0uoJyuGE7GhM3GJ07Pv,223027.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Krs-One,,,,,,0.525,0.65,0.301,0.0,0.000251,10.0,0.107,-11.319,0.0,,,0.149,125.97,4.0,0.388,,,,,,,Sublime,/s/sublime/krs+one_20133086.html,"In school they never taught bout hamburgers or steak,  
Elijah Muhammed or the welfare state.  
But I know.  
And I know because of KRS-ONE.  
Yeah and I know, and I know because of KRS-ONE.  
  
Because he's droppin' science,  
Droppin' history with a whole leap of style and intelligence  
Yes, I know.  
I know because of KRS-ONE yeah,  
And I know, I know because of KRS-ONE.  
  
Because we don't want to pay money to hear the same old sounds.  
Watch him he'll take hip-hop to a higher ground.  
And I know (How do I know?)  
And I know because of KRS-ONE.  
Yeah, and I know, and I know because of KRS-ONE.  
  
And I know  
And I know because of KRS-ONE.  
And I know and I know

",50zZ6S7YI5dVL69a7GkArx,audio_features,spotify:track:50zZ6S7YI5dVL69a7GkArx,https://api.spotify.com/v1/tracks/50zZ6S7YI5dVL69a7GkArx,https://api.spotify.com/v1/audio-analysis/50zZ6S7YI5dVL69a7GkArx,143707.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,I'm Going Home,,,,,,0.31,0.383,0.9,0.0,0.0037,2.0,0.945,-9.782,1.0,,,0.222,119.231,4.0,0.386,,,,,,,Ten Years After,/t/ten+years+after/im+going+home_20135676.html,"Goin' home, my baby  
Goin' home, my baby  
Goin' home, to see my baby  
  
Our baby, how good  
My baby, be good  
I'm goin' home, my baby  
Home to see my girl  
  
Oh baby, baby, I'm coming home  
Baby, baby I'm coming home  
Tell me Mama, baby, I'm coming home  
  
Gonna see my baby, see my baby fine  
Gonna take my baby, want to take my baby mine  
Gonna take my woman treats me real kind  
  
I'm goin' home, my baby  
I'm goin' home, to see my baby  
Goin' home, my baby  
  
Gonna see my baby, see my baby fine  
Take my baby, take my baby mine  
Gonna tell your mama how good that love of ours  
  
I'm goin' home, to see my baby  
I'm goin' home, to see my baby  
Oh, baby ooh  
  
Want to take you back, take where love belong  
Treat me baby, treat, don't treat me wrong  
  
Oh, baby, I'm rollin'  
Baby, baby, I'm rollin'  
Baby, baby, I'm rollin'  
  
Won't you shake me, baby, well get you rollin' down  
Won't you shake me, baby, well get you rollin' down  
Oh, baby, we're gonna have some fun  
  
Baby, please don't go, baby, please don't go  
Baby, please don't go, baby, please don't go  
Please don't go, she's cold, I need you  
  
Comin' home, ooh, hey  
Come on over baby, whole lotta shakin' goin' on  
I'm goin' home, to see my baby  
Home, to see my girl, ooh  
  
I'm goin' home, take my baby  
I'm goin' home, see my baby  
Gonna take me back, I'll take her where I belong  
  
I'm goin' home, to see my baby  
I'm goin' home, to see my baby  
Come on, Take me, Yeah  
  
I'm goin' home, I'm goin' home  
I'm goin' home, hey, hoo  
Gonna take me back right where I belong  
  
I'm goin' home, I'm goin' home  
I'm goin' home, I'm goin' home  
Hoo, hoo, right where I belong

",3ZWnDoJGBgFErNgccN9gMj,audio_features,spotify:track:3ZWnDoJGBgFErNgccN9gMj,https://api.spotify.com/v1/tracks/3ZWnDoJGBgFErNgccN9gMj,https://api.spotify.com/v1/audio-analysis/3ZWnDoJGBgFErNgccN9gMj,571667.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,If I Were A Painting,,,,,,0.86,0.412,0.053,0.0,4.59e-05,5.0,0.104,-19.695,0.0,,,0.0319,77.08,3.0,0.0904,,,,,,,Kenny Rogers,/k/kenny+rogers/if+i+were+a+painting_20202832.html,"If I were a painting  
Captured on canvas  
Alone in the portriat I would stand  
And brush strokes bold  
Yet soft as a whisper  
The work of a feminine hand  
  
Caught in a still life  
Surrounded by shadows  
And lost in a background of blue  
  
If I were a painting  
My price would be pain  
And the artist would have to be you  
  
I imagine the colors  
Would all run together  
If you ever allowed me to cry  
So don't paint the tears  
Just let me remember me  
Without you in my LIFE  
  
It's only the frame  
That holds me together  
Or else I would be falling apart  
  
If I were a painting  
I wouldn't feel  
And you wouldn't be breaking my heart

",7eMYXy7Uz9laCUH3uI5oY6,audio_features,spotify:track:7eMYXy7Uz9laCUH3uI5oY6,https://api.spotify.com/v1/tracks/7eMYXy7Uz9laCUH3uI5oY6,https://api.spotify.com/v1/audio-analysis/7eMYXy7Uz9laCUH3uI5oY6,225507.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Moonlapse Vertigo,,,,,,8.54e-05,0.296,0.906,0.0,0.309,9.0,0.252,-4.342,0.0,,,0.0521,82.287,4.0,0.275,,,,,,,Opeth,/o/opeth/moonlapse+vertigo_20259330.html,"Kept warm by the light of the lantern  
Lost sight of everything tonight  
My presence blackens their pattern  
A pock in the healthy and calm  
  
Their scorn behind your back  
My promise would put them down  
No trace of reverence left  
Immemorial fire in their eyes  
  
I would perish at the given signal  
At the slightest touch from my soul  
Tainted prophet in flesh  
For all the plagued and lost  
  
Dripping sin  
Decision in stalemate  
Dare to feel death at hand  
Surprised me with its voice  
Through the forest came the morn  
  
Across the leafy pathway  
Their deeds smeared in blood  
For all to behold  
The council of the cross  
Must have sensed my coming  
The pest through the air  
With despise for squalor  
Lashing out at the poor  
  
I turned away my eyes  
In pallor escape from the end  
Fading time to leave from here  
And less to fulfill my task  
She would be safe and firm  
Nothing of this is in vain  
Taken away from stifling grace  
And saved from the past

",3Enw80l6o1fUYaFSaCQfS8,audio_features,spotify:track:3Enw80l6o1fUYaFSaCQfS8,https://api.spotify.com/v1/tracks/3Enw80l6o1fUYaFSaCQfS8,https://api.spotify.com/v1/audio-analysis/3Enw80l6o1fUYaFSaCQfS8,540280.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
,,,Up From The Grave,,,,,,0.157,0.516,0.559,0.0,0.0,4.0,0.139,-7.945,1.0,,,0.0316,108.077,4.0,0.159,,,,,,,King Diamond,/k/king+diamond/up+from+the+grave_20078705.html,"As I look him deep in the eyes  
I see only darkness  
I must have knocked him out good  
I kind of like that  
I must go  
  
Up Up Up from the grave  
Up Up Up from the grave  
Up Up Up from the grave  
Up Up Up from the grave  
  
